score,nscore,pscore,obscore,synset,text
1,0,0.608108108,0.391891892, well.r.01 thing.n.12 coverage.n.03 michelson.n.01,Good thing espn and NBCSports did all that coverage on Phil Michelson...  #neverhadachance
1,0,0,1, remember.v.01 suppose.v.01 sound.v.02 visit.v.07 yea.r.01 superintendent.n.02 playfulness.n.02 tripper.n.04 superintendent.n.02 cool.s.05,Shelbyweaver296 hey remember when we said we'd go visit JodsLayne? Yeah. That was a super fun trip. Super cool. Yup  #letsgo
1,0,0,1, receive.v.02 stimulate.v.01 life_sentence.n.01,Got such an exciting life 
1,0.316831683,0.422442244,0.260726073, yes.n.01 dad.n.01 stop_consonant.n.01 pull.v.11 hair.n.06 gee.v.02 think.v.13 very.r.01 simpleton.n.01 trichotillomania.n.01 stupid.n.01,"Yes dad, I'll 'just stop' pulling out my hair. Gee, why didn't I think of that, it's really that simple  #Trichotillomania #stupid"
1,0.206896552,0,0.793103448, great.n.01 customer.n.01 service.v.01,Macy's has great customer service 
1,0.303797468,0,0.696202532, guy.v.02 california.n.01 receive.v.02 ahead.s.01 start.v.10 xi.n.02 thanks.n.02,So 30m for a guy who can't get ahead of Welbeck into the starting XI? No thanks. #Eng #LFC 
1,0.251815981,0.566585956,0.181598063, ceremony.n.01 ultimately.r.01 california.n.01 think.v.13 well.r.11 topographic_point.n.01 rather.r.01 two.n.01 hours.n.01 reception.n.05 nautical_mile.n.02,"Ceremony finally over. Can't think of a better place I'd rather be for 2 hours before the reception than McBain, MI. "
1,0.173913043,0.52173913,0.304347826, yea.r.01 plot.n.01 very.r.01 well.r.01 enough.n.01 win.v.01 uranium.n.01 unfold.v.04,Yea Phil you're game really is good enough to win the US Open  #manboobs
1,0.226277372,0.565693431,0.208029197, damn.s.01 need.v.03 stay.v.09 cup.v.02 series.n.07 belong_to.v.01 wait.v.04 okay.r.01,"Damn that Joey Lagano, he needs to stay in the Cup series where he belongs. Wait, that's not Kyle, so it's okay.  #imnotakylehater"
1,0.128571429,0.385714286,0.485714286, yay.n.01 another.s.01 thunderstorm.n.01 well.r.01 thing.n.12 camping.n.01 bantam.s.01 tent.n.02 weekend.n.01,Yay another thunderstorm! Good thing we're camping in a tiny tent all weekend. #ohjoy 
1,0.278571429,0.464285714,0.257142857, well.r.01 thing.n.12 cream.v.02 ninth.s.01 hate.n.01 hot.s.18 batter.n.01 top.v.07 royal.n.01 lineup.n.02,Its a good thing alcidesescobar2 is batting 9th. I would hate to have a hot hitter at the top of the #royals lineup! 
1,0.249974775,0.640115315,0.10990991, top.v.07 tip.v.03 illicit.a.01 thank.v.01 person.n.01 offer.v.07 cheery.s.01 welcome.n.02 first_gear.n.01 manner.n.03,"Top tip. To illicit a ""thank you"" from someone offer them a cheery ""you're welcome!"" First. #manners "
1,0,0.666666667,0.333333333, okay.r.01 hop.v.06 textbook.n.01 binding.n.05 anyhow.r.01,Nah it's okay I was hoping you didn't text me back anyways 
1,0,0.823943662,0.176056338, spear.n.02 spirit.n.02 like.n.02 great.n.01 judge.v.05 athletic.s.03 ability.n.01,catorano Lance looks like he would be a great judge of athletic ability 
1,0.080357143,0.642857143,0.276785714, sleep_together.v.01 love.v.01 spend.v.01 saturday.n.01 night.n.06,I fucking love spending Saturday nights on my own 
1,0,0.472222222,0.527777778, take.v.27 strait.n.01 professional.s.05 sporting.s.03 event.n.03 take.v.39 topographic_point.n.01 right.s.08,MakeHerWay you make it sound as if there's a professional sporting event taking place right now 
1,0,0.485714286,0.514285714, love.v.01 people.n.03 tweet.v.01 textbook.n.01 binding.n.05,I just love it when people tweet but don't text me back.... #petpeeve
1,0,0,1, know.v.04,tMFbarr saravictoria_24 I know. 
1,0.252252252,0.126126126,0.621621622, trade.v.03 conditional.a.02 fifth.s.01 turn.n.09 pluck.v.04 surprised.a.01 fourth.n.01 turn.n.09 pluck.v.04,Habs trade Leblanc for a conditional 5th round pick surprised no fourth round pick 
1,0,0,1, wait.v.04 perform.v.03 field.n.10 tell.v.03 uranium.n.01,"Wait, 50cent is performing at Citi Field? Why haven't you told us? Mets SNYtv "
1,0.387096774,0.258064516,0.35483871, very.r.01 thanks.n.02," but really, thanks"
1,0.069498069,0.694980695,0.235521236, founder.n.02 sidereal_day.n.01 tomorrow.r.01 hope.n.01 two.n.01 three.s.01 sperm.n.01 excellent.s.01 sidereal_day.n.01,fathers day tomorrow. pah! hope my 2 out of 3 sperm doners have a fantabulous day 
1,0.111111111,0.333333333,0.555555556, sleep_together.v.01 suffer.v.02 stumble.v.03,Just love getting hit with the ntb. 
1,0.238636364,0.556818182,0.204545455, nothing.n.01 playfulness.n.02 furrow.v.03 pawl.n.01 tend.v.01 around.r.07 vicinity.n.01 hour.n.03,There's nothing more fun than chasing a hyper dog while she runs around the neighborhood for over an hour. 
1,0.743801653,0,0.256198347, tell.v.03 cheese.v.02 manufacturer.n.01 need.v.03 take.v.27 safe.n.02 cheese.v.02 anyhow.r.01 steel.v.01,Who are we to tell cheese makers they need to make safe cheese anyway. What nerve. 
1,0,0,1, thing.n.12 sleep.n.03 irish.n.03 people.n.03 pirate.n.03 well.v.01 serve.v.09,"I have a thing for sleep, Irish people and pirates. Well done me... #fml "
1,0,0,1, today.r.02 start.v.10 great.n.01,Today is starting off great! 
1,0.357446809,0.510638298,0.131914894, speak.v.05 sarcasm.n.01 fluently.r.01 belly_laugh.n.02 must.n.01 hilarious.s.01,"I can speak sarcasm fluently,wow you must be hilarious,"
1,0.413533835,0.248120301,0.338345865, very.r.01 love.v.01 panic.v.01 attack.v.05 pipe_dream.n.01 superintendent.n.02 playfulness.n.02,Really loving these panic attack dreams. They're super fun 
1,0.457142857,0,0.542857143, dare.n.01 intervene.v.01 guy.v.02 outstretched.s.01 stage.n.06,zuccarello36 HOW DARE YOU INTERFERE WITH THAT GUY'S OUTSTRETCHED LEG!!!  #loveyouman
1,0.078804348,0.70923913,0.211956522, seam.n.03 saturday.n.01 night.n.06 master_of_education.n.01 lemon.n.04 textbook.n.01 submerge.v.02 amorousness.n.02 life_sentence.n.01 right.s.08 examination.n.02,"In bed by 9:30 on a Saturday night, with a med lemon and my paeds textbook. Overwhelmed my the sexiness of my life right now  #exams"
1,0.16,0.32,0.52, large.a.01 fan.v.01,Im your biggest fan 
1,0.123076923,0.738461538,0.138461538, watch.v.02 sleep_together.v.01,I'll follow you until you love me 
1,0,0,1, many.a.01 womanhood.n.02 mantra.n.02,papa-paparazzi... For me it's . For many woman it's a mantra. #killfangirls
1,0,0.473684211,0.526315789, love.v.01 strike.v.04 every.s.02 red.s.01 sparkle.n.01 township.n.01,I just love hitting every red light in town!  #brakecheck
1,0,0,1, four.s.01 district_attorney.n.01 invitation.n.02 cunt.n.01 tactile_property.n.01 bless.v.01 great.n.01 supporter.n.01 constantly.r.02 remember.v.01,"THX 4 da invitation again bitches, I feel so blessed to have such great friends who always remember about me  :)"
1,0,0,1, sodium.n.01 talk.n.03,And now we're not gonna talk for a few days..cool. 
1,0.416666667,0,0.583333333, startle.n.01 great.n.01,"Welbeck starts, great. "
1,0.193939394,0.387878788,0.418181818, adenosine_monophosphate.n.01 townsend.n.01 receive.v.02 goal.n.01 visit.v.01 handball.n.02 stun.v.01 comment.n.02 usual.a.01,Tyldesley &amp; Townsend got there in the end... coz I couldn't see a handball! Stunning commentary as usual! #URU #CRC #WorldCup #itv 
1,0,0,1, great.n.01 defend.v.06,Great defending there. 
1,0.590909091,0.196969697,0.212121212, stop_consonant.n.01 yard.n.08 workplace.n.01 good_morning.n.01 woo.v.02 stun.v.01 personality.n.02 unsexy.a.01,Plz stop by unannounced.I've been doing yard work all morning . I'll woo you w/ my...stunning personality?   #sweatyanddirty #unsexy
1,0,0.162162162,0.837837838, parade.v.02 tangent.n.02 wrinkle.n.01 front-runner.n.01,Parade tan lines are my favorite 
1,0,0.541666667,0.458333333, suppose.v.01 helpful.a.01 chap.n.01,ZoeJen_ beagrie what can I say.  I'm a helpful fella. 
1,0,0,1, theist.n.01 track.n.11 off.r.02 rather.r.01 address.v.06 target.v.01,A theist running away instead of addressing my points?
1,0,0.7,0.3, unheard.s.01,"Why, that's unheard of!"
1,0.46875,0.46875,0.0625, money.n.03 icky.s.01 ring.v.06 vacation.v.01 belly_laugh.n.02 amazing.s.02,"Mia is spening the money that her asslickers donat6ed to her shitty band for vacation. Wow, how awesome. "
1,0.36036036,0.288288288,0.351351351, slang.n.02 wait.v.04 sick.s.06 football.n.01 natural_process.n.01 tonight.r.01,cant wait for some sick football action tonight 
1,0,0,1, nice.n.01 root.n.03 track.n.11 cub.n.02,Nice base running Justin.  #cubs
1,0,0,1, prize.v.01,Appreciated! 
1,0,0.204081633,0.795918367, divorce.v.02 pair.v.01 actually.r.04 divorce.v.02 front-runner.n.01,Divorced couples that aren't actually divorced are my favourite 
1,0,0.526315789,0.473684211, government.n.03 means.n.01 lie_down.v.01 surely.r.01 joke.v.02,SouthernPol A government agency lies?  Surely you jest! 
1,0.474576271,0,0.525423729, showery.s.01 saturday.n.01 good_afternoon.n.01 know.v.04 sound.v.02 workplace.n.01 three.s.01 hours.n.01,Rainy Saturday afternoon... What to do?  I know!   I'll go to work for 3 hours!  #woohoo  #notfun #atleastitsnotsunny #thermsucks
1,0.646464646,0.161616162,0.191919192, visit.v.01 however.r.01 know.v.04,ScottDaveWalker Didn't see it...  However you do know I was doing the  aye?
1,0.258064516,0,0.741935484, service.v.01 today.r.02 enormous.s.01,The service at Wal-Mart today is tremendous. 
1,0.718309859,0.169014085,0.112676056, seriously.r.01 speechless.s.01 stupid.n.01 goalkeeper.n.02,GeniusFootball zbd99_mufc seriously how can they be so dumb!!!!! Stupid goalkeepers pfft!
1,0.5,0.166666667,0.333333333, frisson.n.01, #chill
1,0.317880795,0.476821192,0.205298013, yes.n.01 let.v.01 mother.v.01 thing.n.12 need.v.03 take.v.27 child.n.04 lend.v.01 world.n.06,yes let's #EndFathersDay because the mother is the only thing needed to make a child and bring it into this world. 
1,0.264150943,0,0.735849057, help_oneself.v.01 receive.v.02 receive.v.02 party.v.01 fix.v.12,Looove all the help I got getting My party ready.... #thanksalot 
1,0.264026403,0.594059406,0.141914191, miss.n.03 carter.n.03 very.r.01 very.r.01 miss.n.03 trade.v.03 well.r.11,"tinemarie03 You miss Carter. I'd really , really miss Hartnell if he was traded.  . Better?"
1,0.65,0,0.35, receive.v.02 tangled.a.01 loose.s.11 baggy.s.01 new_jersey.n.01 uruguay.n.01,Don't get tangled up in this loose baggy jerseys Uruguay  #WorldCup2014
1,0.373540856,0.280155642,0.346303502, football.n.01 very_well.r.02 plot.n.01 five.s.01 tonight.r.01 yay.n.01 still.r.04 receive.v.02 heating_system.n.01 rejoinder.n.01 series.n.07 win.v.01,Football ? No ? Ok welllll game 5 is tonight ... Yay  who still got the Heat for a comeback series win ??
1,0.216216216,0.432432432,0.351351351, tourist.n.01 season.n.03 begin.v.10 great.n.01,And tourist season has begun... #great 
1,0,0.9,0.1, right.s.08 teammate.n.01 well.r.11,"ChrisPatSimpson is right mate,carragher would of been better  #mufc #lfc #rivalryneverstops ;)"
1,0,0.256756757,0.743243243, every.s.02 time.v.05 listen.v.02 five-spot.n.03 colors.n.02 hair.n.06 think.v.13,Every time I listen five colours in her hair from McFly I think in Michael5SOS #idontknowwhy #itsamistery 
1,0.457142857,0.114285714,0.428571429, tons.n.01 tourist.n.01 sound.v.02 london.n.02 ontario.n.02 hail.v.02 visit.v.01 senior_high_school.n.01 volume.n.06 tree.v.04,feemcbee lol Yup lots of tourists go to London Ontario. They come to see our high volume of trees 
1,0.104166667,0.520833333,0.375, actually.r.04 people.n.03 variety.n.06,Actually people don't change 
1,0.415100454,0.51036941,0.074530136, very_well.r.02 soundbox.n.01 take.v.27 sick.s.06 regretful.a.01 potential.a.01 time.v.05 okay.r.01 thinker.n.01,"ok body. make me sick at the worst possible time. it's okay, I don't mind! "
1,0.347826087,0.405797101,0.246376812, quick.n.01 workplace.n.01 out.n.01 pull_off.v.03 anxiety.n.02 well.r.11 workplace.n.01 out.n.01,quick work outs to manage anxiety are the best work outs. 
1,0.214285714,0.642857143,0.142857143, sleep_together.v.01,njc888 how did you know? 
1,0,0.648148148,0.351851852, sidereal_day.n.01 well.r.11 last.v.01,Each day is better than the last 
1,0.635964912,0,0.364035088, california.n.01 think.v.13 playfulness.n.02 exception.n.02 swim.v.04 whipping.n.01 gambling.n.01 slam_dance.v.01 nozzle.n.01 sunburn.v.01 doorway.n.01,"Can't think of anything more fun than this, with the exception of swimming, tanning, gaming, or slamming my nose in a burning door. "
1,0.782978723,0.09787234,0.119148936, slang.n.02 wait.v.04 watch.n.04 intense.a.01 competition.n.03 japan.v.01 ivory.n.01 slide.n.05 very.r.01 regretful.a.01 rake.n.01 volt.n.01,Cant wait to watch the intense rivalry between Japan and Ivory Coast. Some real bad blood there  #JPN v #CIV
1,0,0.484848485,0.515151515, girlfriend.n.02 wish.n.01 long.r.01 hair.n.06 like.n.02 uranium.n.01 uranium.n.01 long.r.01 hair.n.06,Girl :i want long hair like u! How do u have long hair?
1,0,0,1, girlfriend.n.02 two.s.01 permit.v.01 turn.v.07,Girl 2: just let it grow!
1,0.157142857,0.314285714,0.528571429, use.v.01 mind.n.01 least.a.01 silly.n.01 question.v.03,Gosh use your brain at least! #silly #Question 
1,0.397058824,0.397058824,0.205882353, personally.r.03 believe.v.04 person.n.01 english.n.04 pin.n.08 george.n.01 paint.v.04 side.n.04 easy.s.12 recommendation.n.03,"Personally, I don't believe someone's English unless they have the flag of St George painted on their face. Easier than a passport. "
1,0,0.852367688,0.147632312, doubt.v.02 claim.v.03 profound.s.06 data.n.01 intelligibly.r.01 already.r.01 show.v.12 true.s.10,"when in doubt, just claim something as profound which data clearly already shows to be true "
1,0.827586207,0,0.172413793, interfering.s.01 tonight.r.01,1066Tweets BrassMonkey1066 Your be busy tonight then ! 
1,0,0,1, think.v.13 uranium.n.01 enough.n.01 take.v.27,I don't think u have enough make up on. 
1,0,0.611111111,0.388888889, love.v.01 coach.n.01 mess.v.02 schedule.v.02,I love when my manager messes with my schedule  #letmehavealife
1,0,0,1, yay.n.01 time.v.05 hadrian.n.01 chile.n.01,"ITVFootball Yay, its time for Adrian Chiles  #fuckoffchiles"
1,0.512455516,0.288256228,0.199288256, give.v.43 martin.n.01 regretful.a.01 luck.n.03 proud.a.01,ThatFPM8Guy I GAVE ASTON MARTIN BAD LUCK SO PROUD 
1,0,0.225,0.775, wish.v.05 wreathe.v.03 gust.n.01 little.s.08,I wish the wind would blow a little. 
1,0.277777778,0.138888889,0.583333333, twenty-two.s.01 startle.n.01 street.n.04,BlackNerd 22 Jump Street. 
1,0.404761905,0.303571429,0.291666667, football.n.01 funny_story.n.01 lawsuit.n.01 rule.v.04 funny_story.n.01 hilarious.s.01 actually.r.04,BoringMilner thejonnogill This should be a football funny cause I found it funny. Hilarious actually. 
1,0,0.576923077,0.423076923, well.v.01 great.n.01 sleep_together.v.01 summer.v.01 far.s.04,Ya well it's a great fucking summer so far 
1,0.241610738,0.302013423,0.456375839, son.n.01 very.r.01 sweetly.r.01 volunteer.n.02 year.n.03,Boy there are some really sweet volunteers this year 
1,0,0.877192982,0.122807018, absolutely.r.02 love.v.01 reliable.a.01 car.n.02,I absolutely love having a reliable car.  #stuckonceagain
1,0,0,1, well.v.01 one.s.06 tactile_property.n.01 united_states.n.01 foreign.a.02 policy.n.02 vindicate.v.03 current.n.02 event.n.03 directorate_for_inter-services_intelligence.n.01,"Well, I for one feel that America's Foreign policy has been vindicated by current events  #ISIS"
1,0,0.475609756,0.524390244, well.v.01 obvious.a.01 try_on.v.01 show.v.12 one-half.n.01 nipple.n.01,Well it's obvious you're not trying to show half your tits 
1,0.370786517,0.505617978,0.123595506, thank.v.01 much.r.04 crucial.a.01 while.n.01 information.n.05 very.r.01 upset.s.03,FiachOByrne LCMemes2014 thank you very much for that crucial piece of information! I'm really upset now!!  #SMD :)
1,0.251572327,0.377358491,0.371069182, receive.v.02 workplace.n.01 tactile_property.n.01 well.r.01 binding.n.05 workplace.n.01 one.s.01 sidereal_day.n.01,"Just got off work, ohh it feels good knowin you'll be back at work in 1 day..."
1,0,2,-1, car.n.02 fully.r.01 receive.v.02 room.n.04 trunk.n.02 thinker.n.01,"jennevievers My car is full, but I got room in the trunk, if you do not mind.  #Smartalec"
1,0.8,0,0.2, think.v.13 take.v.39 wrong.n.02,"hoohimthetim GowrieD think you took him wrong there m8,,it was "
1,0,0.5,0.5, subject.n.06 know.v.04 sporty.s.03 person.n.03 world.n.06,"masongoodman just in case you didn't know, I'm not the sportiest person in the world. "
1,0,0,1, stick.v.12 hotel.n.01 room.n.04 one.s.06 playfulness.n.02 though.r.01,Walang tulogan again! We're stuck in our hotel room. But this one is fun though 
1,0,0.666666667,0.333333333, liveliness.n.02 voice.v.02 satisfy.v.01,Your life sounds fulfilling #lol 
1,0.216666667,0.433333333,0.35, incomplete.s.02 football.n.01 flair.n.01,#CafeRio is incomplete without football genius Gaurav Kapoor  #WorldCup2014 #sonysix
1,0,0,1, mexico.n.01 brazil_nut.n.02 tho.n.01,dreprincipe ThompsonScribe Mexico over Brazil tho hahaha 
1,0,0.75,0.25, well.v.01 wholly.r.01 tactile_property.n.01 love.v.01,haleykristennn well. I totally feel the love. 
1,0.803571429,0,0.196428571, regretful.a.01 forget.v.04,"Thranduil_Fab ElrondofRivndel sorry, I forgot my  hagstag."
1,0.452380952,0,0.547619048, eight.s.01 degree.n.07 celsius.n.01 retain.v.02 great.n.01 workplace.n.01,YahooWeather you were only off by 8 degrees Celsius. Keep up the great work! Sacky_McSack  #yahooweathersucks
1,0.275362319,0.413043478,0.311594203, moral.n.01 story.n.02 alumnus.n.01 well.r.01 enough.n.01 startle.n.01,"scottdkessler PaidTheirDues moral of the story, PhilaUnion alum aren't good enough to start in the #WorldCup2014 "
